Id,Title,Score
72,oil,0.11648338376524682
72,to,0.11648338376524682
72,in,0.07816777417727688
73,sector,0.43128486643815966
73,pakistans,0.3862331877594748
73,invest,0.3862331877594748
73,china,0.3862331877594748
73,and,0.3542685130426102
73,gas,0.3542685130426102
73,oil,0.11648338376524682
73,to,0.11648338376524682
73,in,0.07816777417727688
74,sector,0.43128486643815966
74,pakistans,0.3862331877594748
74,invest,0.3862331877594748
74,china,0.3862331877594748
74,and,0.3542685130426102
74,gas,0.3542685130426102
74,oil,0.11648338376524682
74,to,0.11648338376524682
74,in,0.07816777417727688
75,sector,0.43128486643815966
75,pakistans,0.3862331877594748
75,invest,0.3862331877594748
75,china,0.3862331877594748
75,and,0.3542685130426102
75,gas,0.3542685130426102
75,oil,0.11648338376524682
75,to,0.11648338376524682
75,in,0.07816777417727688
76,sector,0.43128486643815966
76,pakistans,0.3862331877594748
76,invest,0.3862331877594748
76,china,0.3862331877594748
76,and,0.3542685130426102
76,gas,0.3542685130426102
76,oil,0.11648338376524682
76,to,0.11648338376524682
76,in,0.07816777417727688
77,sector,0.43128486643815966
77,pakistans,0.3862331877594748
77,invest,0.3862331877594748
77,china,0.3862331877594748
77,and,0.3542685130426102
77,gas,0.3542685130426102
77,oil,0.11648338376524682
77,to,0.11648338376524682
77,in,0.07816777417727688
78,sector,0.43128486643815966
78,pakistans,0.3862331877594748
78,invest,0.3862331877594748
78,china,0.3862331877594748
78,and,0.3542685130426102
78,gas,0.3542685130426102
78,oil,0.11648338376524682
78,to,0.11648338376524682
78,in,0.07816777417727688
79,sector,0.43128486643815966
79,pakistans,0.3862331877594748
79,invest,0.3862331877594748
79,china,0.3862331877594748
79,and,0.3542685130426102
79,gas,0.3542685130426102
79,oil,0.11648338376524682
79,to,0.11648338376524682
79,in,0.07816777417727688
80,sector,0.43128486643815966
80,pakistans,0.3862331877594748
80,invest,0.3862331877594748
80,china,0.3862331877594748
80,and,0.3542685130426102
80,gas,0.3542685130426102
80,oil,0.11648338376524682
80,to,0.11648338376524682
80,in,0.07816777417727688
81,sector,0.43128486643815966
81,pakistans,0.3862331877594748
81,invest,0.3862331877594748
81,china,0.3862331877594748
81,and,0.3542685130426102
81,gas,0.3542685130426102
81,oil,0.11648338376524682
81,to,0.11648338376524682
81,in,0.07816777417727688
82,sector,0.43128486643815966
82,pakistans,0.3862331877594748
82,invest,0.3862331877594748
82,china,0.3862331877594748
82,and,0.3542685130426102
82,gas,0.3542685130426102
82,oil,0.11648338376524682
82,to,0.11648338376524682
82,in,0.07816777417727688
83,sector,0.43128486643815966
83,pakistans,0.3862331877594748
83,invest,0.3862331877594748
83,china,0.3862331877594748
83,and,0.3542685130426102
83,gas,0.3542685130426102
83,oil,0.11648338376524682
83,to,0.11648338376524682
83,in,0.07816777417727688
84,sector,0.43128486643815966
84,pakistans,0.3862331877594748
84,invest,0.3862331877594748
84,china,0.3862331877594748
84,and,0.3542685130426102
84,gas,0.3542685130426102
84,oil,0.11648338376524682
84,to,0.11648338376524682
84,in,0.07816777417727688
85,sector,0.43128486643815966
85,pakistans,0.3862331877594748
85,invest,0.3862331877594748
85,china,0.3862331877594748
85,and,0.3542685130426102
85,gas,0.3542685130426102
85,oil,0.11648338376524682
85,to,0.11648338376524682
85,in,0.07816777417727688
86,sector,0.43128486643815966
